   1.3609632e-01   5.1584184e-02   7.0675774e-03
   1.3792886e-01   4.7149072e-02   6.5026840e-03
   1.3975493e-01   4.3066925e-02   6.0183406e-03
   1.4157482e-01   3.9231299e-02   5.5537426e-03
   1.4338877e-01   3.5646535e-02   5.1109398e-03
   1.4519705e-01   3.2305696e-02   4.6903621e-03
   1.4699989e-01   2.9207132e-02   4.2931547e-03
   1.4879754e-01   2.6337650e-02   3.9187216e-03
   1.5059019e-01   2.3694764e-02   3.5679744e-03
   1.5237808e-01   2.1264606e-02   3.2400628e-03
   1.5416138e-01   1.9044251e-02   2.9357156e-03
   1.5594031e-01   1.7013488e-02   2.6529381e-03
   1.5771504e-01   1.5168782e-02   2.3922138e-03
   1.5948575e-01   1.3495150e-02   2.1521698e-03
   1.6125260e-01   1.1982905e-02   1.9321754e-03
   1.6301577e-01   1.0616499e-02   1.7305707e-03
   1.6477542e-01   9.3915900e-03   1.5474286e-03
   1.6653169e-01   8.2922534e-03   1.3808584e-03
   1.6828472e-01   7.3137751e-03   1.2307408e-03
   1.7003466e-01   6.4342063e-03   1.0939900e-03
   1.7178166e-01   5.6600154e-03   9.7224535e-04
   1.7352582e-01   4.9689722e-03   8.6220927e-04
   1.7526729e-01   4.3558783e-03   7.6341227e-04
   1.7700618e-01   3.8154806e-03   6.7533722e-04
   1.7874260e-01   3.3424484e-03   5.9741524e-04
   1.8047669e-01   2.9256167e-03   5.2798612e-04
   1.8220854e-01   2.5537542e-03   4.6529910e-04
   1.8393826e-01   2.2328830e-03   4.1069824e-04
   1.8566595e-01   1.9516646e-03   3.6234534e-04
   1.8739172e-01   1.7044916e-03   3.1939704e-04
   1.8911566e-01   1.4857187e-03   2.8096361e-04
   1.9083786e-01   1.3012803e-03   2.4832575e-04
   1.9255842e-01   1.1338641e-03   2.1832840e-04
   1.9427743e-01   9.9518678e-04   1.9333656e-04
   1.9599496e-01   8.6787265e-04   1.7009371e-04
   1.9771111e-01   7.6362763e-04   1.5097338e-04
   1.9942596e-01   6.7085444e-04   1.3378208e-04
   2.0113957e-01   5.8375696e-04   1.1741345e-04
   2.0285204e-01   5.1404017e-04   1.0427135e-04
   2.0456343e-01   4.5590314e-04   9.3258706e-05
   2.0627382e-01   4.0352731e-04   8.3235024e-05
   2.0798327e-01   3.5692904e-04   7.4233446e-05
   2.0969186e-01   3.1612358e-04   6.6286952e-05
   2.1139966e-01   2.8112430e-04   5.9428187e-05
   2.1310672e-01   2.4608478e-04   5.2441117e-05
   2.1481312e-01   2.2273131e-04   4.7844533e-05
   2.1651891e-01   1.9935297e-04   4.3162740e-05
   2.1822415e-01   1.7595306e-04   3.8396384e-05
   2.1992891e-01   1.5840028e-04   3.4836068e-05
   2.2163324e-01   1.4670131e-04   3.2513219e-05
   2.2333719e-01   1.2912329e-04   2.8837453e-05
   2.2504083e-01   1.1740480e-04   2.6420353e-05
   2.2674421e-01   1.1155007e-04   2.5292845e-05
   2.2844738e-01   9.9818811e-05   2.2802915e-05
   2.3015038e-01   9.3954563e-05   2.1623279e-05
   2.3185328e-01   8.8086779e-05   2.0422838e-05
   2.3355611e-01   8.2216047e-05   1.9201720e-05
   2.3525894e-01   7.6342935e-05   1.7960045e-05
   2.3696180e-01   7.0467990e-05   1.6697937e-05
   2.3866474e-01   6.4591741e-05   1.5415514e-05
   2.4036781e-01   6.4586108e-05   1.5524167e-05
   2.4207105e-01   5.8708005e-05   1.4211280e-05
   2.4377450e-01   5.8699892e-05   1.4309311e-05
   2.4547821e-01   5.2821263e-05   1.2966269e-05
   2.4718222e-01   5.2811418e-05   1.3053845e-05
   2.4888656e-01   5.2800310e-05   1.3141092e-05
   2.5059129e-01   5.2787925e-05   1.3228001e-05
   2.5229643e-01   4.6910532e-05   1.1835190e-05
   2.5400203e-01   4.6897433e-05   1.1911876e-05
   2.5570813e-01   4.6883334e-05   1.1988284e-05
   2.5741476e-01   4.6868224e-05   1.2064409e-05
   2.5912196e-01   4.6852130e-05   1.2140254e-05
   2.6082976e-01   5.2689423e-05   1.3742790e-05
   2.6253820e-01   5.2669114e-05   1.3827477e-05
   2.6424732e-01   5.2647794e-05   1.3911863e-05
   2.6595715e-01   5.2625495e-05   1.3995953e-05
   2.6766772e-01   5.8446792e-05   1.5644129e-05
   2.6937907e-01   5.8419740e-05   1.5736867e-05
   2.7109122e-01   6.4230867e-05   1.7412219e-05
   2.7280421e-01   6.4198805e-05   1.7513502e-05
   2.7451807e-01   6.9998855e-05   1.9215733e-05
   2.7623284e-01   7.5791518e-05   2.0935872e-05
   2.7794854e-01   8.1576526e-05   2.2673827e-05
   2.7966520e-01   8.7353692e-05   2.4429524e-05
   2.8138285e-01   9.3122708e-05   2.6202855e-05
   2.8310152e-01   1.0470001e-04   2.9640422e-05
   2.8482125e-01   1.1626142e-04   3.3113383e-05
   2.8654205e-01   1.2780635e-04   3.6621525e-05
   2.8826395e-01   1.3933452e-04   4.0164721e-05
   2.8998699e-01   1.5664712e-04   4.5425182e-05
   2.9171119e-01   1.7973160e-04   5.2429217e-05
   2.9343658e-01   2.0278169e-04   5.9503003e-05
   2.9516318e-01   2.3158618e-04   6.8355075e-05
   2.9689102e-01   2.6034563e-04   7.7293572e-05
   2.9862012e-01   3.0062146e-04   8.9770809e-05
   3.0035052e-01   3.4661017e-04   1.0410362e-04
   3.0208223e-01   3.9829633e-04   1.2031719e-04
   3.0381528e-01   4.6143262e-04   1.4018907e-04
   3.0554969e-01   5.3599010e-04   1.6377022e-04
   3.0728549e-01   6.2769709e-04   1.9288060e-04
   3.0902270e-01   7.3650862e-04   2.2759601e-04
   3.1076135e-01   8.6812720e-04   2.6977820e-04
   3.1250145e-01   1.0224909e-03   3.1952734e-04
   3.1424304e-01   1.2110160e-03   3.8055035e-04
   3.1598613e-01   1.4336063e-03   4.5299619e-04
   3.1773075e-01   1.7016234e-03   5.4065396e-04
   3.1947692e-01   2.0263875e-03   6.4737918e-04
   3.2122465e-01   2.4191708e-03   7.7709154e-04
   3.2297398e-01   2.8854901e-03   9.3193143e-04
   3.2472492e-01   3.4479621e-03   1.1196312e-03
   3.2647750e-01   4.1234080e-03   1.3461904e-03
   3.2823173e-01   4.9342753e-03   1.6195744e-03
   3.2998764e-01   5.9086118e-03   1.9497555e-03
   3.3174525e-01   7.0686705e-03   2.3449819e-03
   3.3350457e-01   8.4593105e-03   2.8211999e-03
   3.3526563e-01   1.0119529e-02   3.3927078e-03
   3.3702845e-01   1.2093848e-02   4.0759444e-03
   3.3879304e-01   1.4443556e-02   4.8933450e-03
   3.4055943e-01   1.7218355e-02   5.8638363e-03
   3.4232764e-01   2.0496002e-02   7.0163044e-03
   3.4409769e-01   2.4353882e-02   8.3800629e-03
   3.4586958e-01   2.8874658e-02   9.9868055e-03
   3.4764336e-01   3.4146276e-02   1.1870655e-02
   3.4941902e-01   4.0278771e-02   1.4074086e-02
   3.5119659e-01   4.7370360e-02   1.6636213e-02
   3.5297610e-01   5.5530088e-02   1.9600681e-02
   3.5475754e-01   6.4872020e-02   2.3013709e-02
   3.5654096e-01   7.5498475e-02   2.6918149e-02
   3.5832636e-01   8.7522454e-02   3.1361430e-02
   3.6011376e-01   1.0103396e-01   3.6383520e-02
   3.6190318e-01   1.1611130e-01   4.2020824e-02
   3.6369463e-01   1.3281584e-01   4.8304155e-02
   3.6548814e-01   1.5118611e-01   5.5256441e-02
   3.6728372e-01   1.7122114e-01   6.2886414e-02
   3.6908139e-01   1.9288156e-01   7.1188635e-02
   3.7088116e-01   2.1608875e-01   8.0142844e-02
   3.7268306e-01   2.4070907e-01   8.9707748e-02
   3.7448709e-01   2.6656533e-01   9.9824787e-02
   3.7629328e-01   2.9341962e-01   1.1041130e-01
   3.7810164e-01   3.2098046e-01   1.2136266e-01
   3.7991219e-01   3.4890239e-01   1.3255165e-01
   3.8172495e-01   3.7680284e-01   1.4383438e-01
   3.8353992e-01   4.0424644e-01   1.5504394e-01
   3.8535714e-01   4.3077735e-01   1.6600238e-01
   3.8717660e-01   4.5592072e-01   1.7652105e-01
   3.8899834e-01   4.7919816e-01   1.8640647e-01
   3.9082236e-01   5.0013896e-01   1.9546464e-01
   3.9264868e-01   5.1832001e-01   2.0351680e-01
   3.9447732e-01   5.3334100e-01   2.1039004e-01
   3.9630829e-01   5.4487470e-01   2.1593746e-01
   3.9814161e-01   5.5265688e-01   2.2003480e-01
   3.9997730e-01   5.5652770e-01   2.2259754e-01
   4.0181536e-01   5.5639299e-01   2.2356635e-01
   4.0365581e-01   5.5226815e-01   2.2292537e-01
   4.0549868e-01   5.4425094e-01   2.2069217e-01
   4.0734396e-01   5.3254051e-01   2.1692633e-01
   4.0919169e-01   5.1740604e-01   2.1171745e-01
   4.1104187e-01   4.9919107e-01   2.0518766e-01
   4.1289452e-01   4.7829114e-01   1.9748306e-01
