3.4187,0.66622
3.4386,0.66849
3.4586,0.67077
3.4787,0.67304
3.499,0.67532
3.5193,0.67761
3.5398,0.6799
3.5604,0.68219
3.5811,0.68449
3.602,0.68679
3.6229,0.6891
3.644,0.69141
3.6652,0.69372
3.6866,0.69604
3.708,0.69837
3.7296,0.70069
3.7513,0.70303
3.7731,0.70536
3.7951,0.7077
3.8172,0.71005
3.8394,0.7124
3.8618,0.71475
3.8842,0.71711
3.9068,0.71948
3.9296,0.72184
3.9525,0.72422
3.9755,0.72659
3.9986,0.72898
4.0219,0.73136
4.0453,0.73375
4.0688,0.73615
4.0925,0.73855
4.1163,0.74095
4.1403,0.74336
4.1644,0.74577
4.1886,0.74819
4.213,0.75062
4.2375,0.75304
4.2622,0.75548
4.287,0.75791
4.312,0.76035
4.337,0.7628
4.3623,0.76525
4.3877,0.76771
4.4132,0.77017
4.4389,0.77264
4.4647,0.77511
4.4907,0.77758
4.5169,0.78006
4.5432,0.78255
4.5696,0.78504
4.5962,0.78753
4.623,0.79003
4.6499,0.79254
4.6769,0.79505
4.7041,0.79756
4.7315,0.80008
4.7591,0.80261
4.7868,0.80514
4.8146,0.80767
4.8426,0.81021
4.8708,0.81276
4.8992,0.81531
4.9277,0.81786
4.9564,0.82042
4.9852,0.82299
5.0142,0.82556
5.0434,0.82814
5.0728,0.83072
5.1023,0.83331
5.132,0.8359
5.1619,0.83849
5.1919,0.8411
5.2221,0.8437
5.2525,0.84632
5.2831,0.84894
5.3139,0.85156
5.3448,0.85419
5.3759,0.85682
5.4072,0.85946
5.4387,0.86211
5.4703,0.86476
5.5022,0.86742
5.5342,0.87008
5.5664,0.87274
5.5988,0.87542
5.6314,0.87809
5.6642,0.88078
5.6971,0.88347
5.7303,0.88616
5.7636,0.88886
5.7972,0.89157
5.8309,0.89428
5.8649,0.897
5.899,0.89972
5.9333,0.90245
5.9679,0.90519
6.0026,0.90793
6.0375,0.91067
6.0727,0.91343
6.108,0.91618
6.1436,0.91895
6.1793,0.92172
6.2153,0.92449
6.2515,0.92727
6.2879,0.93006
6.3245,0.93285
6.3613,0.93565
6.3983,0.93846
6.4355,0.94127
6.473,0.94409
6.5107,0.94691
6.5486,0.94974
6.5867,0.95257
6.625,0.95542
6.6636,0.95826
6.7024,0.96112
6.7414,0.96398
6.7806,0.96684
6.8201,0.96972
6.8598,0.9726
6.8997,0.97548
6.9399,0.97837
6.9803,0.98127
7.0209,0.98417
7.0617,0.98708
7.1028,0.99
7.1442,0.99292
7.1858,0.99585
7.2276,0.99879
7.2697,1.0017
7.312,1.0047
7.3545,1.0076
7.3973,1.0106
7.4404,1.0136
7.4837,1.0165
7.5273,1.0195
7.5711,1.0225
7.6151,1.0255
7.6595,1.0285
7.704,1.0315
7.7489,1.0345
7.794,1.0376
7.8393,1.0406
7.885,1.0436
7.9309,1.0467
7.977,1.0497
8.0235,1.0528
8.0702,1.0558
8.1171,1.0589
8.1644,1.062
8.2119,1.0651
8.2597,1.0682
8.3078,1.0713
8.3561,1.0744
8.4048,1.0775
8.4537,1.0806
8.5029,1.0837
8.5524,1.0869
8.6022,1.09
8.6522,1.0931
8.7026,1.0963
8.7532,1.0995
8.8042,1.1026
8.8554,1.1058
8.907,1.109
8.9588,1.1122
9.011,1.1154
9.0634,1.1186
9.1162,1.1218
9.1692,1.125
9.2226,1.1283
9.2763,1.1315
9.3303,1.1348
9.3846,1.138
9.4392,1.1413
9.4941,1.1445
9.5494,1.1478
9.605,1.1511
9.6609,1.1544
9.7171,1.1577
9.7737,1.161
9.8305,1.1643
9.8878,1.1676
9.9453,1.171
10.003,1.1743
10.061,1.1777
10.12,1.181
10.179,1.1844
10.238,1.1878
10.298,1.1911
10.358,1.1945
10.418,1.1979
10.479,1.2013
10.54,1.2048
10.601,1.2082
10.663,1.2116
10.725,1.2151
10.787,1.2185
10.85,1.222
10.913,1.2254
10.977,1.2289
11.04,1.2324
11.105,1.2359
11.169,1.2394
11.234,1.2429
11.3,1.2464
11.366,1.2499
11.432,1.2535
11.498,1.257
11.565,1.2606
11.632,1.2641
11.7,1.2677
11.768,1.2713
11.837,1.2749
11.906,1.2785
11.975,1.2821
12.045,1.2857
12.115,1.2893
12.185,1.293
12.256,1.2966
12.327,1.3003
12.399,1.3039
12.471,1.3076
12.544,1.3113
12.617,1.315
12.69,1.3187
12.764,1.3224
12.839,1.3262
12.913,1.3299
12.988,1.3336
13.064,1.3374
13.14,1.3412
13.217,1.3449
13.294,1.3487
13.371,1.3525
13.449,1.3563
13.527,1.3601
13.606,1.364
13.685,1.3678
13.765,1.3717
13.845,1.3755
13.925,1.3794
14.006,1.3833
14.088,1.3872
14.17,1.3911
14.252,1.395
14.335,1.3989
14.419,1.4028
14.503,1.4068
14.587,1.4107
14.672,1.4147
14.757,1.4187
14.843,1.4227
14.93,1.4267
15.017,1.4307
15.104,1.4347
15.192,1.4388
15.28,1.4428
15.369,1.4469
15.459,1.451
15.549,1.455
15.639,1.4591
15.73,1.4633
15.822,1.4674
15.914,1.4715
16.006,1.4757
16.1,1.4798
16.193,1.484
16.288,1.4882
16.382,1.4924
16.478,1.4966
16.574,1.5008
16.67,1.5051
16.767,1.5093
16.865,1.5136
16.963,1.5179
17.062,1.5222
17.161,1.5265
17.261,1.5308
17.361,1.5351
17.462,1.5395
17.564,1.5438
17.666,1.5482
17.769,1.5526
17.872,1.557
17.976,1.5614
18.081,1.5658
18.186,1.5703
18.292,1.5748
18.399,1.5792
18.506,1.5837
18.613,1.5882
18.722,1.5928
18.831,1.5973
18.94,1.6019
19.051,1.6064
19.161,1.611
19.273,1.6156
19.385,1.6202
19.498,1.6249
19.611,1.6295
19.726,1.6342
19.84,1.6389
19.956,1.6436
20.072,1.6483
20.189,1.653
20.306,1.6578
20.425,1.6626
20.543,1.6673
20.663,1.6722
20.783,1.677
20.904,1.6818
21.026,1.6867
21.148,1.6916
21.271,1.6965
21.395,1.7014
21.52,1.7063
21.645,1.7113
21.771,1.7163
21.898,1.7212
22.025,1.7263
22.153,1.7313
22.282,1.7364
22.412,1.7414
22.542,1.7465
22.674,1.7516
22.806,1.7568
22.938,1.7619
23.072,1.7671
23.206,1.7723
23.341,1.7776
23.477,1.7828
23.614,1.7881
23.751,1.7934
23.889,1.7987
24.028,1.804
24.168,1.8094
24.309,1.8148
24.451,1.8202
24.593,1.8256
24.736,1.8311
24.88,1.8366
25.025,1.8421
25.17,1.8477
25.317,1.8532
25.464,1.8588
25.612,1.8644
25.762,1.8701
25.911,1.8757
26.062,1.8814
26.214,1.8872
26.367,1.8929
26.52,1.8987
26.674,1.9045
26.83,1.9104
26.986,1.9162
27.143,1.9221
27.301,1.9281
27.46,1.934
27.62,1.94
27.78,1.9461
27.942,1.9521
28.105,1.9582
28.268,1.9643
28.433,1.9705
28.598,1.9767
28.765,1.9829
28.932,1.9892
29.101,1.9955
29.27,2.0018
29.44,2.0082
29.612,2.0146
29.784,2.021
29.957,2.0275
30.132,2.034
30.307,2.0406
30.483,2.0472
30.661,2.0538
30.839,2.0605
31.019,2.0672
31.199,2.074
31.381,2.0808
31.564,2.0876
31.747,2.0945
31.932,2.1014
32.118,2.1084
32.305,2.1154
32.493,2.1225
32.682,2.1296
32.872,2.1368
33.064,2.144
33.256,2.1512
33.45,2.1585
33.644,2.1659
33.84,2.1733
34.037,2.1808
34.235,2.1883
34.435,2.1958
34.635,2.2035
34.837,2.2111
35.039,2.2189
35.243,2.2267
35.448,2.2345
35.655,2.2424
35.862,2.2504
36.071,2.2584
36.281,2.2665
36.492,2.2747
36.704,2.2829
36.918,2.2911
37.133,2.2995
37.349,2.3079
37.567,2.3164
37.785,2.3249
38.005,2.3336
38.226,2.3422
38.449,2.351
38.673,2.3598
38.898,2.3687
39.124,2.3777
39.352,2.3868
39.581,2.3959
39.811,2.4052
40.043,2.4145
40.276,2.4238
40.51,2.4333
40.746,2.4429
40.983,2.4525
41.222,2.4622
41.462,2.4721
41.703,2.482
41.946,2.492
42.19,2.5021
42.436,2.5123
42.683,2.5226
42.931,2.533
43.181,2.5435
43.432,2.5541
43.685,2.5648
43.939,2.5756
44.195,2.5865
44.452,2.5975
44.711,2.6087
44.971,2.6199
45.233,2.6313
45.496,2.6428
45.761,2.6544
46.027,2.6661
46.295,2.678
46.565,2.69
46.836,2.7021
47.108,2.7143
47.383,2.7267
47.658,2.7393
47.936,2.7519
48.215,2.7647
48.495,2.7777
48.778,2.7908
49.062,2.804
49.347,2.8174
49.634,2.831
49.923,2.8447
50.214,2.8586
50.506,2.8726
50.8,2.8868
51.096,2.9012
51.393,2.9157
51.692,2.9305
51.993,2.9454
52.296,2.9605
52.6,2.9758
52.906,2.9912
53.214,3.0069
53.524,3.0228
53.835,3.0388
54.149,3.0551
54.464,3.0716
54.781,3.0883
55.1,3.1052
55.421,3.1224
55.743,3.1397
56.068,3.1573
56.394,3.1752
56.722,3.1932
57.052,3.2116
57.384,3.2301
57.718,3.249
58.054,3.2681
58.392,3.2874
58.732,3.3071
59.074,3.327
59.418,3.3472
59.764,3.3677
60.111,3.3884
60.461,3.4095
60.813,3.4309
61.167,3.4526
61.523,3.4746
61.881,3.497
62.241,3.5197
62.604,3.5427
62.968,3.5661
63.335,3.5898
63.703,3.614
64.074,3.6384
64.447,3.6633
64.822,3.6886
65.199,3.7142
65.579,3.7403
65.961,3.7668
66.344,3.7937
66.731,3.821
67.119,3.8488
67.51,3.8771
67.903,3.9058
68.298,3.9351
68.695,3.9648
69.095,3.995
69.497,4.0257
69.902,4.057
70.309,4.0888
70.718,4.1212
71.13,4.1541
71.544,4.1876
71.96,4.2218
72.379,4.2565
72.8,4.2919
73.224,4.3279
73.65,4.3646
74.079,4.402
74.51,4.4401
74.944,4.4789
75.38,4.5185
75.818,4.5588
76.26,4.6
76.704,4.6419
77.15,4.6847
77.599,4.7283
78.051,4.7728
78.505,4.8182
78.962,4.8645
79.422,4.9118
79.884,4.9601
80.349,5.0095
80.817,5.0599
81.287,5.1113
81.76,5.1639
82.236,5.2177
82.715,5.2726
83.196,5.3288
83.68,5.3862
84.167,5.445
84.657,5.5051
85.15,5.5667
85.645,5.6297
86.144,5.6942
86.645,5.7602
87.15,5.8279
87.657,5.8973
88.167,5.9684
88.68,6.0413
89.196,6.1161
89.716,6.1928
90.238,6.2715
90.763,6.3523
91.291,6.4353
91.823,6.5206
92.357,6.6082
92.895,6.6982
93.435,6.7908
93.979,6.8861
94.526,6.9842
95.076,7.0851
95.63,7.1891
96.186,7.2962
96.746,7.4066
97.309,7.5205
97.876,7.638
98.445,7.7592
99.018,7.8845
99.595,8.0139
100.17,8.1477
100.76,8.286
101.34,8.4292
101.93,8.5775
102.53,8.7311
103.12,8.8904
103.72,9.0556
104.33,9.2272
104.93,9.4053
105.55,9.5906
106.16,9.7833
106.78,9.9839
107.4,10.193
108.02,10.411
108.65,10.638
109.29,10.876
109.92,11.125
110.56,11.385
111.21,11.657
111.85,11.943
112.5,12.244
113.16,12.559
113.82,12.892
114.48,13.242
115.15,13.612
115.82,14.003
116.49,14.417
117.17,14.856
117.85,15.323
118.54,15.819
119.23,16.349
119.92,16.915
120.62,17.522
121.32,18.173
122.03,18.874
122.74,19.631
123.45,20.451
124.17,21.341
124.89,22.313
125.62,23.376
126.35,24.545
127.09,25.836
127.82,27.27
128.57,28.871
129.32,30.671
130.07,32.71
130.83,35.038
131.59,37.722
132.35,40.848
133.12,44.536
133.9,48.947
134.68,54.318
135.46,61
136.25,69.545
137.04,80.86
137.84,96.537
138.64,119.68
139.45,157.44
